name,team,opponent,date,year,week,position,fpoints_ppr
Dylan Sampson,CLE,NWE,2025-10-26,2025,8,RB,7.9
Dylan Sampson,CLE,NYJ,2025-11-09,2025,9,RB,0.9
Devin Singletary,NYG,WAS,2025-09-07,2025,1,RB,0.9
Devin Singletary,NYG,DAL,2025-09-14,2025,2,RB,1.0
Devin Singletary,NYG,KAN,2025-09-21,2025,3,RB,1.1
Devin Singletary,NYG,LAC,2025-09-28,2025,4,RB,2.8
Devin Singletary,NYG,NOR,2025-10-05,2025,5,RB,3.4
Devin Singletary,NYG,PHI,2025-10-09,2025,6,RB,1.0
Devin Singletary,NYG,DEN,2025-10-19,2025,7,RB,0.2
Devin Singletary,NYG,PHI,2025-10-26,2025,8,RB,3.8
Devin Singletary,NYG,SFO,2025-11-02,2025,9,RB,7.1
Devin Singletary,NYG,CHI,2025-11-09,2025,10,RB,10.3
Cedric Tillman,CLE,CIN,2025-09-07,2025,1,WR,16.2
Cedric Tillman,CLE,BAL,2025-09-14,2025,2,WR,10.2
Cedric Tillman,CLE,GNB,2025-09-21,2025,3,WR,5.6
Cedric Tillman,CLE,DET,2025-09-28,2025,4,WR,1.6
Cedric Tillman,CLE,NYJ,2025-11-09,2025,9,WR,3.1
Emanuel Wilson,GNB,DET,2025-09-07,2025,1,RB,0.4
Emanuel Wilson,GNB,CLE,2025-09-21,2025,3,RB,2.5
Emanuel Wilson,GNB,DAL,2025-09-28,2025,4,RB,11.1
Emanuel Wilson,GNB,CIN,2025-10-12,2025,5,RB,1.7
Emanuel Wilson,GNB,ARI,2025-10-19,2025,6,RB,2.5
Emanuel Wilson,GNB,PIT,2025-10-26,2025,7,RB,11.7
Emanuel Wilson,GNB,CAR,2025-11-02,2025,8,RB,2.7
Emanuel Wilson,GNB,PHI,2025-11-10,2025,9,RB,1.4
Jackson Hawes,BUF,BAL,2025-09-07,2025,1,TE,3.9
Jackson Hawes,BUF,NYJ,2025-09-14,2025,2,TE,1.5
Jackson Hawes,BUF,MIA,2025-09-18,2025,3,TE,7.5
Jackson Hawes,BUF,NOR,2025-09-28,2025,4,TE,2.5
Jackson Hawes,BUF,CAR,2025-10-26,2025,7,TE,3.5
Jackson Hawes,BUF,KAN,2025-11-02,2025,8,TE,2.8
Jackson Hawes,BUF,MIA,2025-11-09,2025,9,TE,9.6
Austin Hooper,NWE,LVR,2025-09-07,2025,1,TE,2.0
Austin Hooper,NWE,MIA,2025-09-14,2025,2,TE,6.8
Austin Hooper,NWE,PIT,2025-09-21,2025,3,TE,4.8
Austin Hooper,NWE,CAR,2025-09-28,2025,4,TE,3.4
Austin Hooper,NWE,NOR,2025-10-12,2025,6,TE,1.5
Austin Hooper,NWE,TEN,2025-10-19,2025,7,TE,9.1
Austin Hooper,NWE,CLE,2025-10-26,2025,8,TE,5.8
Austin Hooper,NWE,ATL,2025-11-02,2025,9,TE,3.0
Tyler Huntley,BAL,LAR,2025-10-12,2025,6,QB,6.6
Tyler Huntley,BAL,CHI,2025-10-26,2025,7,QB,16.7
Chris Moore,WAS,NYG,2025-09-07,2025,1,WR,4.4
Chris Moore,WAS,LVR,2025-09-21,2025,3,WR,4.5
Chris Moore,WAS,ATL,2025-09-28,2025,4,WR,0.9
Chris Moore,WAS,CHI,2025-10-13,2025,6,WR,13.6
Chris Moore,WAS,DAL,2025-10-19,2025,7,WR,7.9
Josh Palmer,BUF,BAL,2025-09-07,2025,1,WR,11.1
Josh Palmer,BUF,NYJ,2025-09-14,2025,2,WR,6.7
Josh Palmer,BUF,MIA,2025-09-18,2025,3,WR,1.5
Josh Palmer,BUF,NOR,2025-09-28,2025,4,WR,4.5
Josh Palmer,BUF,NWE,2025-10-05,2025,5,WR,5.6
Josh Palmer,BUF,ATL,2025-10-13,2025,6,WR,8.0
Tutu Atwell,LAR,HOU,2025-09-07,2025,1,WR,1.4
Tutu Atwell,LAR,IND,2025-09-28,2025,4,WR,15.8
Tutu Atwell,LAR,SFO,2025-10-02,2025,5,WR,9.2
Trey Benson,ARI,NOR,2025-09-07,2025,1,RB,8.5
Trey Benson,ARI,CAR,2025-09-14,2025,2,RB,8.4
Trey Benson,ARI,SFO,2025-09-21,2025,3,RB,8.1
Trey Benson,ARI,SEA,2025-09-25,2025,4,RB,10.4
Dawson Knox,BUF,BAL,2025-09-07,2025,1,TE,4.0
Dawson Knox,BUF,NYJ,2025-09-14,2025,2,TE,3.9
Dawson Knox,BUF,NWE,2025-10-05,2025,5,TE,3.5
Dawson Knox,BUF,ATL,2025-10-13,2025,6,TE,8.9
Dawson Knox,BUF,CAR,2025-10-26,2025,7,TE,2.5
Dawson Knox,BUF,KAN,2025-11-02,2025,8,TE,4.0
Dawson Knox,BUF,MIA,2025-11-09,2025,9,TE,6.7
Michael Mayer,LVR,NWE,2025-09-07,2025,1,TE,7.8
Michael Mayer,LVR,LAC,2025-09-15,2025,2,TE,2.9
Michael Mayer,LVR,TEN,2025-10-12,2025,6,TE,16.0
Michael Mayer,LVR,KAN,2025-10-19,2025,7,TE,2.0
Michael Mayer,LVR,JAX,2025-11-02,2025,8,TE,5.6
Michael Mayer,LVR,DEN,2025-11-06,2025,9,TE,5.2
Darnell Washington,PIT,SEA,2025-09-14,2025,2,TE,2.0
Darnell Washington,PIT,MIN,2025-09-28,2025,4,TE,5.0
Darnell Washington,PIT,CLE,2025-10-12,2025,5,TE,9.2
Darnell Washington,PIT,CIN,2025-10-16,2025,6,TE,9.2
Darnell Washington,PIT,IND,2025-11-02,2025,8,TE,8.3
Darnell Washington,PIT,LAC,2025-11-09,2025,9,TE,2.5
Elijah Arroyo,SEA,SFO,2025-09-07,2025,1,TE,1.7
Elijah Arroyo,SEA,PIT,2025-09-14,2025,2,TE,5.1
Elijah Arroyo,SEA,ARI,2025-09-25,2025,4,TE,6.4
Elijah Arroyo,SEA,TAM,2025-10-05,2025,5,TE,2.0
Elijah Arroyo,SEA,JAX,2025-10-12,2025,6,TE,1.6
Elijah Arroyo,SEA,HOU,2025-10-20,2025,7,TE,7.2
Elijah Arroyo,SEA,WAS,2025-11-02,2025,8,TE,10.9
Elijah Arroyo,SEA,ARI,2025-11-09,2025,9,TE,1.5
Pat Bryant,DEN,IND,2025-09-14,2025,2,WR,3.8
Pat Bryant,DEN,NYJ,2025-10-12,2025,6,WR,4.2
Pat Bryant,DEN,NYG,2025-10-19,2025,7,WR,1.6
Pat Bryant,DEN,DAL,2025-10-26,2025,8,WR,12.0
Pat Bryant,DEN,HOU,2025-11-02,2025,9,WR,4.0
Pat Bryant,DEN,LVR,2025-11-06,2025,10,WR,5.3
Greg Dortch,ARI,NOR,2025-09-07,2025,1,WR,0.8
Greg Dortch,ARI,CAR,2025-09-14,2025,2,WR,2.1
Greg Dortch,ARI,SFO,2025-09-21,2025,3,WR,2.8
Greg Dortch,ARI,SEA,2025-09-25,2025,4,WR,7.9
Greg Dortch,ARI,TEN,2025-10-05,2025,5,WR,3.2
Greg Dortch,ARI,IND,2025-10-12,2025,6,WR,9.9
Greg Dortch,ARI,GNB,2025-10-19,2025,7,WR,2.5
Greg Dortch,ARI,DAL,2025-11-03,2025,8,WR,0.9
Greg Dortch,ARI,SEA,2025-11-09,2025,9,WR,6.2
Jahan Dotson,PHI,DAL,2025-09-04,2025,1,WR,8.9
Jahan Dotson,PHI,KAN,2025-09-14,2025,2,WR,1.4
Jahan Dotson,PHI,LAR,2025-09-21,2025,3,WR,1.7
Jahan Dotson,PHI,DEN,2025-10-05,2025,5,WR,3.4
Jahan Dotson,PHI,NYG,2025-10-09,2025,6,WR,2.7
Jahan Dotson,PHI,NYG,2025-10-26,2025,8,WR,11.0
Mitchell Evans,CAR,ARI,2025-09-14,2025,2,TE,1.9
Mitchell Evans,CAR,ATL,2025-09-21,2025,3,TE,1.9
Mitchell Evans,CAR,NWE,2025-09-28,2025,4,TE,11.3
Mitchell Evans,CAR,MIA,2025-10-05,2025,5,TE,7.4
Mitchell Evans,CAR,DAL,2025-10-12,2025,6,TE,3.1
Mitchell Evans,CAR,NYJ,2025-10-19,2025,7,TE,4.4
Antonio Gibson,NWE,LVR,2025-09-07,2025,1,RB,0.3
Antonio Gibson,NWE,MIA,2025-09-14,2025,2,RB,9.8
Antonio Gibson,NWE,PIT,2025-09-21,2025,3,RB,1.8
Antonio Gibson,NWE,CAR,2025-09-28,2025,4,RB,8.7
Antonio Gibson,NWE,BUF,2025-10-05,2025,5,RB,3.6
Cole Kmet,CHI,MIN,2025-09-08,2025,1,TE,4.1
Cole Kmet,CHI,DET,2025-09-14,2025,2,TE,4.9
Cole Kmet,CHI,DAL,2025-09-21,2025,3,TE,8.0
Cole Kmet,CHI,LVR,2025-09-28,2025,4,TE,7.6
Cole Kmet,CHI,WAS,2025-10-13,2025,5,TE,1.0
Cole Kmet,CHI,NOR,2025-10-19,2025,6,TE,2.6
Cole Kmet,CHI,CIN,2025-11-02,2025,8,TE,2.0
Cole Kmet,CHI,NYG,2025-11-09,2025,9,TE,1.5
Charlie Kolar,BAL,DET,2025-09-22,2025,3,TE,4.2
Charlie Kolar,BAL,HOU,2025-10-05,2025,5,TE,2.0
Charlie Kolar,BAL,CHI,2025-10-26,2025,7,TE,8.0
Charlie Kolar,BAL,MIA,2025-10-30,2025,8,TE,10.3
Charlie Kolar,BAL,MIN,2025-11-09,2025,9,TE,3.3
Hunter Long,JAX,CAR,2025-09-07,2025,1,TE,7.6
Hunter Long,JAX,HOU,2025-09-21,2025,3,TE,3.2
Hunter Long,JAX,SFO,2025-09-28,2025,4,TE,11.3
Hunter Long,JAX,KAN,2025-10-06,2025,5,TE,1.3
Hunter Long,JAX,SEA,2025-10-12,2025,6,TE,3.9
Hunter Long,JAX,LAR,2025-10-19,2025,7,TE,3.6
Hunter Long,JAX,LVR,2025-11-02,2025,8,TE,1.6
Hunter Renfrow,CAR,JAX,2025-09-07,2025,1,WR,3.1
Hunter Renfrow,CAR,ARI,2025-09-14,2025,2,WR,23.8
Hunter Renfrow,CAR,ATL,2025-09-21,2025,3,WR,2.6
Hunter Renfrow,CAR,NWE,2025-09-28,2025,4,WR,3.0
Hunter Renfrow,CAR,MIA,2025-10-05,2025,5,WR,1.7
Hunter Renfrow,CAR,DAL,2025-10-12,2025,6,WR,1.7
Mike Evans,TAM,ATL,2025-09-07,2025,1,WR,10.1
Mike Evans,TAM,HOU,2025-09-15,2025,2,WR,10.6
Mike Evans,TAM,NYJ,2025-09-21,2025,3,WR,13.3
Terrance Ferguson,LAR,SFO,2025-10-02,2025,5,TE,3.1
Terrance Ferguson,LAR,JAX,2025-10-19,2025,7,TE,10.1
Terrance Ferguson,LAR,NOR,2025-11-02,2025,8,TE,7.4
Terrance Ferguson,LAR,SFO,2025-11-09,2025,9,TE,4.2
Elijah Moore,BUF,BAL,2025-09-07,2025,1,WR,2.1
Elijah Moore,BUF,NYJ,2025-09-14,2025,2,WR,10.7
Elijah Moore,BUF,MIA,2025-09-18,2025,3,WR,6.1
Elijah Moore,BUF,CAR,2025-10-26,2025,7,WR,2.4
Elijah Moore,BUF,KAN,2025-11-02,2025,8,WR,3.8
Elijah Moore,BUF,MIA,2025-11-09,2025,9,WR,2.8
Brashard Smith,KAN,PHI,2025-09-14,2025,2,RB,0.2
Brashard Smith,KAN,NYG,2025-09-21,2025,3,RB,1.3
Brashard Smith,KAN,BAL,2025-09-28,2025,4,RB,6.6
Brashard Smith,KAN,JAX,2025-10-06,2025,5,RB,6.6
Brashard Smith,KAN,DET,2025-10-12,2025,6,RB,5.1
Brashard Smith,KAN,LVR,2025-10-19,2025,7,RB,13.1
Brashard Smith,KAN,WAS,2025-10-27,2025,8,RB,0.8
Brashard Smith,KAN,BUF,2025-11-02,2025,9,RB,0.7
Brenton Strange,JAX,CAR,2025-09-07,2025,1,TE,9.9
Brenton Strange,JAX,CIN,2025-09-14,2025,2,TE,4.7
Brenton Strange,JAX,HOU,2025-09-21,2025,3,TE,12.1
Brenton Strange,JAX,SFO,2025-09-28,2025,4,TE,10.5
Brenton Strange,JAX,KAN,2025-10-06,2025,5,TE,3.2
Tre Harris,LAC,KAN,2025-09-05,2025,1,WR,2.1
Tre Harris,LAC,LVR,2025-09-15,2025,2,WR,5.4
Tre Harris,LAC,MIA,2025-10-12,2025,6,WR,6.7
Tre Harris,LAC,IND,2025-10-19,2025,7,WR,4.3
Tre Harris,LAC,MIN,2025-10-23,2025,8,WR,8.8
Tre Harris,LAC,TEN,2025-11-02,2025,9,WR,3.8
Tre Harris,LAC,PIT,2025-11-09,2025,10,WR,2.4
Ty Johnson,BUF,BAL,2025-09-07,2025,1,RB,2.4
Ty Johnson,BUF,NYJ,2025-09-14,2025,2,RB,0.6
Ty Johnson,BUF,MIA,2025-09-18,2025,3,RB,3.1
Ty Johnson,BUF,NWE,2025-10-05,2025,5,RB,1.0
Ty Johnson,BUF,ATL,2025-10-13,2025,6,RB,2.6
Ty Johnson,BUF,CAR,2025-10-26,2025,7,RB,0.6
Ty Johnson,BUF,KAN,2025-11-02,2025,8,RB,10.0
Ty Johnson,BUF,MIA,2025-11-09,2025,9,RB,4.6
Kyle Juszczyk,SFO,SEA,2025-09-07,2025,1,FB,5.2
Kyle Juszczyk,SFO,NOR,2025-09-14,2025,2,FB,1.5
Kyle Juszczyk,SFO,ARI,2025-09-21,2025,3,FB,7.1
Kyle Juszczyk,SFO,JAX,2025-09-28,2025,4,FB,6.2
Kyle Juszczyk,SFO,LAR,2025-10-02,2025,5,FB,5.0
Kyle Juszczyk,SFO,TAM,2025-10-12,2025,6,FB,1.9
Kyle Juszczyk,SFO,ATL,2025-10-19,2025,7,FB,1.8
Kyle Juszczyk,SFO,HOU,2025-10-26,2025,8,FB,1.4
Kyle Juszczyk,SFO,NYG,2025-11-02,2025,9,FB,2.2
Kyle Juszczyk,SFO,LAR,2025-11-09,2025,10,FB,2.8
Darnell Mooney,ATL,MIN,2025-09-14,2025,2,WR,4.0
Darnell Mooney,ATL,CAR,2025-09-21,2025,3,WR,8.4
Darnell Mooney,ATL,WAS,2025-09-28,2025,4,WR,2.5
Darnell Mooney,ATL,SFO,2025-10-19,2025,6,WR,9.8
Darnell Mooney,ATL,MIA,2025-10-26,2025,7,WR,2.1
Darnell Mooney,ATL,NWE,2025-11-02,2025,8,WR,2.5
Darnell Mooney,ATL,IND,2025-11-09,2025,9,WR,2.7
Kalif Raymond,DET,GNB,2025-09-07,2025,1,WR,3.6
Kalif Raymond,DET,CHI,2025-09-14,2025,2,WR,3.3
Kalif Raymond,DET,BAL,2025-09-22,2025,3,WR,1.4
Kalif Raymond,DET,CLE,2025-09-28,2025,4,WR,9.3
Kalif Raymond,DET,TAM,2025-10-20,2025,7,WR,4.7
Kalif Raymond,DET,WAS,2025-11-09,2025,9,WR,9.9
Miles Sanders,DAL,PHI,2025-09-04,2025,1,RB,5.0
Miles Sanders,DAL,NYG,2025-09-14,2025,2,RB,9.9
Miles Sanders,DAL,CHI,2025-09-21,2025,3,RB,8.3
Miles Sanders,DAL,GNB,2025-09-28,2025,4,RB,4.5
Isaac TeSlaa,DET,GNB,2025-09-07,2025,1,WR,8.3
Isaac TeSlaa,DET,CHI,2025-09-14,2025,2,WR,3.9
Isaac TeSlaa,DET,CIN,2025-10-05,2025,5,WR,8.2
Isaac TeSlaa,DET,WAS,2025-11-09,2025,9,WR,2.1
Tommy Tremble,CAR,JAX,2025-09-07,2025,1,TE,1.2
Tommy Tremble,CAR,ARI,2025-09-14,2025,2,TE,5.0
Tommy Tremble,CAR,ATL,2025-09-21,2025,3,TE,3.6
Tommy Tremble,CAR,NWE,2025-09-28,2025,4,TE,15.2
Tommy Tremble,CAR,MIA,2025-10-05,2025,5,TE,1.7
Tommy Tremble,CAR,DAL,2025-10-12,2025,6,TE,7.9
Tommy Tremble,CAR,NYJ,2025-10-19,2025,7,TE,1.0
Tommy Tremble,CAR,BUF,2025-10-26,2025,8,TE,1.4
Christian Watson,GNB,PIT,2025-10-26,2025,7,WR,12.5
Christian Watson,GNB,CAR,2025-11-02,2025,8,WR,7.8
Christian Watson,GNB,PHI,2025-11-10,2025,9,WR,6.5
Brock Wright,DET,CHI,2025-09-14,2025,2,TE,11.8
Brock Wright,DET,CIN,2025-10-05,2025,5,TE,8.9
Brock Wright,DET,TAM,2025-10-20,2025,7,TE,5.3
Brock Wright,DET,MIN,2025-11-02,2025,8,TE,2.1
Luke Farrell,SFO,SEA,2025-09-07,2025,1,TE,1.4
Luke Farrell,SFO,NOR,2025-09-14,2025,2,TE,9.5
Luke Farrell,SFO,JAX,2025-09-28,2025,4,TE,3.0
Luke Farrell,SFO,LAR,2025-10-02,2025,5,TE,1.8
Luke Farrell,SFO,ATL,2025-10-19,2025,7,TE,2.1
Luke Farrell,SFO,NYG,2025-11-02,2025,9,TE,1.9
Luke Farrell,SFO,LAR,2025-11-09,2025,10,TE,9.5
Zay Jones,ARI,NOR,2025-09-07,2025,1,WR,1.4
Zay Jones,ARI,SFO,2025-09-21,2025,3,WR,4.5
Zay Jones,ARI,TEN,2025-10-05,2025,5,WR,2.8
Zay Jones,ARI,IND,2025-10-12,2025,6,WR,12.9
Zay Jones,ARI,GNB,2025-10-19,2025,7,WR,8.7
Josh Oliver,MIN,CHI,2025-09-08,2025,1,TE,1.5
Josh Oliver,MIN,CIN,2025-09-21,2025,3,TE,8.2
Josh Oliver,MIN,CLE,2025-10-05,2025,5,TE,11.5
Josh Oliver,MIN,PHI,2025-10-19,2025,6,TE,1.9
Zavier Scott,MIN,CIN,2025-09-21,2025,3,RB,6.0
Zavier Scott,MIN,PIT,2025-09-28,2025,4,RB,16.4
Zavier Scott,MIN,CLE,2025-10-05,2025,5,RB,0.8
Zavier Scott,MIN,PHI,2025-10-19,2025,6,RB,1.6
Zavier Scott,MIN,LAC,2025-10-23,2025,7,RB,4.4
Devontez Walker,BAL,CLE,2025-09-14,2025,2,WR,16.6
Devontez Walker,BAL,DET,2025-09-22,2025,3,WR,4.4
Brandin Cooks,NOR,ARI,2025-09-07,2025,1,WR,5.6
Brandin Cooks,NOR,SFO,2025-09-14,2025,2,WR,4.6
Brandin Cooks,NOR,SEA,2025-09-21,2025,3,WR,5.4
Brandin Cooks,NOR,BUF,2025-09-28,2025,4,WR,5.2
Brandin Cooks,NOR,NYG,2025-10-05,2025,5,WR,1.5
Brandin Cooks,NOR,NWE,2025-10-12,2025,6,WR,3.1
Brandin Cooks,NOR,CHI,2025-10-19,2025,7,WR,1.3
Brandin Cooks,NOR,TAM,2025-10-26,2025,8,WR,5.2
Brandin Cooks,NOR,LAR,2025-11-02,2025,9,WR,3.6
Van Jefferson,TEN,LAR,2025-09-14,2025,2,WR,3.0
Van Jefferson,TEN,IND,2025-09-21,2025,3,WR,1.8
Van Jefferson,TEN,HOU,2025-09-28,2025,4,WR,1.6
Van Jefferson,TEN,LVR,2025-10-12,2025,6,WR,11.5
Van Jefferson,TEN,NWE,2025-10-19,2025,7,WR,8.1
Van Jefferson,TEN,IND,2025-10-26,2025,8,WR,1.6
Van Jefferson,TEN,LAC,2025-11-02,2025,9,WR,3.1
Tyler Lockett,TEN,LAR,2025-09-14,2025,2,WR,2.9
Tyler Lockett,TEN,IND,2025-09-21,2025,3,WR,7.7
Tyler Lockett,TEN,ARI,2025-10-05,2025,5,WR,7.6
Tyler Lockett,TEN,LVR,2025-10-12,2025,6,WR,1.0
Tyler Lockett,TEN,NWE,2025-10-19,2025,7,WR,3.8
Tyler Lockett,LVR,DEN,2025-11-06,2025,9,WR,9.4
Dontayvion Wicks,GNB,DET,2025-09-07,2025,1,WR,5.0
Dontayvion Wicks,GNB,WAS,2025-09-11,2025,2,WR,8.4
Dontayvion Wicks,GNB,CLE,2025-09-21,2025,3,WR,4.1
Dontayvion Wicks,GNB,DAL,2025-09-28,2025,4,WR,3.9
Dontayvion Wicks,GNB,CIN,2025-10-12,2025,5,WR,3.5
Dontayvion Wicks,GNB,ARI,2025-10-19,2025,6,WR,1.5
Dontayvion Wicks,GNB,PHI,2025-11-10,2025,9,WR,7.8
Joe Burrow,CIN,CLE,2025-09-07,2025,1,QB,8.8
Joe Burrow,CIN,JAX,2025-09-14,2025,2,QB,7.0
Demarcus Robinson,SFO,JAX,2025-09-28,2025,4,WR,3.0
Demarcus Robinson,SFO,LAR,2025-10-02,2025,5,WR,6.9
Demarcus Robinson,SFO,TAM,2025-10-12,2025,6,WR,6.4
Demarcus Robinson,SFO,HOU,2025-10-26,2025,8,WR,4.5
Demarcus Robinson,SFO,LAR,2025-11-09,2025,10,WR,6.4
Jeremy Ruckert,NYJ,PIT,2025-09-07,2025,1,TE,3.6
Jeremy Ruckert,NYJ,BUF,2025-09-14,2025,2,TE,7.5
Jeremy Ruckert,NYJ,MIA,2025-09-29,2025,4,TE,3.3
Jeremy Ruckert,NYJ,DAL,2025-10-05,2025,5,TE,6.8
Jeremy Ruckert,NYJ,CIN,2025-10-26,2025,8,TE,3.4
Jeremy Ruckert,NYJ,CLE,2025-11-09,2025,9,TE,1.0
Jerome Ford,CLE,CIN,2025-09-07,2025,1,RB,1.5
Jerome Ford,CLE,BAL,2025-09-14,2025,2,RB,10.4
Jerome Ford,CLE,GNB,2025-09-21,2025,3,RB,5.0
Jerome Ford,CLE,DET,2025-09-28,2025,4,RB,1.3
Jerome Ford,CLE,MIN,2025-10-05,2025,5,RB,5.8
Jerome Ford,CLE,PIT,2025-10-12,2025,6,RB,8.0
Jerome Ford,CLE,MIA,2025-10-19,2025,7,RB,3.0
Jerome Ford,CLE,NWE,2025-10-26,2025,8,RB,0.9
Jerome Ford,CLE,NYJ,2025-11-09,2025,9,RB,0.1
Elijah Higgins,ARI,NOR,2025-09-07,2025,1,TE,1.3
Elijah Higgins,ARI,CAR,2025-09-14,2025,2,TE,6.5
Elijah Higgins,ARI,SFO,2025-09-21,2025,3,TE,1.7
Elijah Higgins,ARI,TEN,2025-10-05,2025,5,TE,3.0
Elijah Higgins,ARI,IND,2025-10-12,2025,6,TE,5.4
Elijah Higgins,ARI,GNB,2025-10-19,2025,7,TE,1.3
Elijah Higgins,ARI,DAL,2025-11-03,2025,8,TE,6.0
Elijah Higgins,ARI,SEA,2025-11-09,2025,9,TE,3.9
Colby Parkinson,LAR,HOU,2025-09-07,2025,1,TE,0.4
Colby Parkinson,LAR,IND,2025-09-28,2025,4,TE,3.7
Colby Parkinson,LAR,JAX,2025-10-19,2025,7,TE,7.7
Colby Parkinson,LAR,NOR,2025-11-02,2025,8,TE,3.0
Colby Parkinson,LAR,SFO,2025-11-09,2025,9,TE,14.1
Ja'Tavion Sanders,CAR,JAX,2025-09-07,2025,1,TE,4.7
Ja'Tavion Sanders,CAR,ARI,2025-09-14,2025,2,TE,12.4
Ja'Tavion Sanders,CAR,ATL,2025-09-21,2025,3,TE,3.1
Ja'Tavion Sanders,CAR,BUF,2025-10-26,2025,8,TE,4.9
Ja'Tavion Sanders,CAR,GNB,2025-11-02,2025,9,TE,1.5
Ja'Tavion Sanders,CAR,NOR,2025-11-09,2025,10,TE,8.2
Adam Trautman,DEN,TEN,2025-09-07,2025,1,TE,1.5
Adam Trautman,DEN,IND,2025-09-14,2025,2,TE,10.0
Adam Trautman,DEN,CIN,2025-09-29,2025,4,TE,5.2
Adam Trautman,DEN,PHI,2025-10-05,2025,5,TE,2.1
Adam Trautman,DEN,HOU,2025-11-02,2025,9,TE,4.5
Adam Trautman,DEN,LVR,2025-11-06,2025,10,TE,1.2
Kyle Williams,NWE,LVR,2025-09-07,2025,1,WR,2.2
Kyle Williams,NWE,PIT,2025-09-21,2025,3,WR,1.8
Kyle Williams,NWE,CAR,2025-09-28,2025,4,WR,-0.2
Kyle Williams,NWE,TAM,2025-11-09,2025,10,WR,14.2
Taysom Hill,NOR,NYG,2025-10-05,2025,5,TE,0.7
Taysom Hill,NOR,NWE,2025-10-12,2025,6,TE,6.1
Taysom Hill,NOR,CHI,2025-10-19,2025,7,TE,2.8
Taysom Hill,NOR,TAM,2025-10-26,2025,8,TE,2.2
Taysom Hill,NOR,LAR,2025-11-02,2025,9,TE,3.0
Taysom Hill,NOR,CAR,2025-11-09,2025,10,TE,2.0
Terrell Jennings,NWE,TEN,2025-10-19,2025,7,RB,1.8
Terrell Jennings,NWE,CLE,2025-10-26,2025,8,RB,1.5
Terrell Jennings,NWE,ATL,2025-11-02,2025,9,RB,11.4
Terrell Jennings,NWE,TAM,2025-11-09,2025,10,RB,0.5
Kameron Johnson,TAM,SEA,2025-10-05,2025,5,WR,0.2
Kameron Johnson,TAM,SFO,2025-10-12,2025,6,WR,16.4
Kameron Johnson,TAM,NWE,2025-11-09,2025,9,WR,1.1
Christian Kirk,HOU,JAX,2025-09-21,2025,3,WR,5.5
Christian Kirk,HOU,TEN,2025-09-28,2025,4,WR,5.0
Christian Kirk,HOU,BAL,2025-10-05,2025,5,WR,10.4
Christian Kirk,HOU,DEN,2025-11-02,2025,8,WR,6.6
Christian Kirk,HOU,JAX,2025-11-09,2025,9,WR,1.3
Ameer Abdullah,IND,LVR,2025-10-05,2025,5,RB,6.6
Ameer Abdullah,IND,ARI,2025-10-12,2025,6,RB,2.6
Ameer Abdullah,IND,LAC,2025-10-19,2025,7,RB,3.7
Ameer Abdullah,IND,TEN,2025-10-26,2025,8,RB,1.8
Ameer Abdullah,IND,PIT,2025-11-02,2025,9,RB,1.5
Ameer Abdullah,IND,ATL,2025-11-09,2025,10,RB,1.8
Braelon Allen,NYJ,PIT,2025-09-07,2025,1,RB,6.9
Braelon Allen,NYJ,BUF,2025-09-14,2025,2,RB,1.1
Braelon Allen,NYJ,TAM,2025-09-21,2025,3,RB,6.7
Braelon Allen,NYJ,MIA,2025-09-29,2025,4,RB,1.6
Tank Bigsby,JAX,CAR,2025-09-07,2025,1,RB,1.2
Tank Bigsby,PHI,MIN,2025-10-19,2025,7,RB,2.0
Tank Bigsby,PHI,NYG,2025-10-26,2025,8,RB,13.4
Tank Bigsby,PHI,GNB,2025-11-10,2025,9,RB,0.7
Isaiah Bond,CLE,CIN,2025-09-07,2025,1,WR,1.5
Isaiah Bond,CLE,BAL,2025-09-14,2025,2,WR,2.5
Isaiah Bond,CLE,GNB,2025-09-21,2025,3,WR,3.6
Isaiah Bond,CLE,DET,2025-09-28,2025,4,WR,8.8
Isaiah Bond,CLE,MIN,2025-10-05,2025,5,WR,4.9
Isaiah Bond,CLE,PIT,2025-10-12,2025,6,WR,2.9
Adonai Mitchell,IND,MIA,2025-09-07,2025,1,WR,4.1
Adonai Mitchell,IND,DEN,2025-09-14,2025,2,WR,4.0
Adonai Mitchell,IND,LAR,2025-09-28,2025,4,WR,11.6
Adonai Mitchell,IND,LAC,2025-10-19,2025,7,WR,1.8
Adonai Mitchell,IND,PIT,2025-11-02,2025,9,WR,1.7
Jordan Whittington,LAR,HOU,2025-09-07,2025,1,WR,0.5
Jordan Whittington,LAR,TEN,2025-09-14,2025,2,WR,6.2
Jordan Whittington,LAR,PHI,2025-09-21,2025,3,WR,3.4
Jordan Whittington,LAR,IND,2025-09-28,2025,4,WR,1.7
Jordan Whittington,LAR,SFO,2025-10-02,2025,5,WR,5.3
Jordan Whittington,LAR,BAL,2025-10-12,2025,6,WR,5.3
Jordan Whittington,LAR,JAX,2025-10-19,2025,7,WR,2.9
Ray Davis,BUF,BAL,2025-09-07,2025,1,RB,1.1
Ray Davis,BUF,NYJ,2025-09-14,2025,2,RB,2.4
Ray Davis,BUF,NOR,2025-09-28,2025,4,RB,0.3
Ray Davis,BUF,NWE,2025-10-05,2025,5,RB,0.1
Ray Davis,BUF,ATL,2025-10-13,2025,6,RB,9.9
Ray Davis,BUF,CAR,2025-10-26,2025,7,RB,1.6
Ray Davis,BUF,MIA,2025-11-09,2025,9,RB,0.8
